"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,Sales_Contract_No,USD_factor,Total_Amount_USD,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,QuoteExpiry-OppCreated,OppCreated-AccCreated,OppCreated-LastMod,PlanStart-OppCreated,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Quote_Type_0,Quote_Type_1,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Region_0,Region_1,Region_2,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5,Source_0,Source_1,Source_2,Source_3,Account_Type_0,Account_Type_1,Account_Type_2
0,0,0,0,6620,3165.0,1.1310930232558138,107609.36249999999,107609.36249999999,278.0,178.0,1,107609.36249999999,0.48636999999999997,0,0,4,4,1.572232645403377,533,50,6,833,-135,13,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0
0,0,0,0,6621,3363.0,1.131081081081081,28771.874999999996,28771.874999999996,114.0,64.0,1,28771.874999999996,0.4185,0,0,0,0,2.309576837416481,449,87,38,1522,-135,70,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
1,1,1,1,6622,3210.0,1.1310975609756098,100865.625,403462.5,1249.0,836.0,3,134487.5,0.46374999999999994,0,0,12,30,0.7368421052631579,285,98,10,494,-135,68,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0
1,1,1,1,6623,2725.4149789452576,1.1310857142857145,397364.55000000005,397364.55000000005,499.0,96.0,1,397364.55000000005,0.39588,1,1,3,3,0.47703180212014135,283,60,4,259,-135,139,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0
1,1,0,0,6624,3183.0,0.061686507590753024,1110.3571366335545,50343.901007503315,295.6666666666667,295.6666666666667,6,3947.2653174419315,0.4488664202698112,0,0,0,0,0.7693538707741548,4999,150,1,891,-134,6,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,0,0,6625,3182.0,0.061686507590753024,1110.3571366335545,35033.618256016365,256.1666666666667,256.1666666666667,6,2538.1362013639427,0.4488664202698112,0,0,0,0,0.7693538707741548,4999,150,1,891,-134,8,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,6626,2725.4149789452576,1.0,88803.0,88803.0,478.0,212.0,1,88803.0,0.39,0,0,14,14,2.4981458590852905,809,100,34,0,-134,65,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0
1,1,0,0,6627,3181.0,0.061686507590753024,1110.3571366335545,35435.19742043217,394.0,374.4,5,3020.584506323204,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,891,-134,13,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,0,0,6628,3180.0,0.061686507590753024,1110.3571366335545,34519.76964778539,394.0,374.4,5,2993.9010663232043,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,891,-134,8,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,6629,3171.0,1.0,5508.0,5508.0,180.0,85.0,1,5508.0,0.45,0,0,14,14,0.31065759637188206,441,17,3,447,-134,5,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
0,0,0,0,6630,3172.0,1.0,3000.0,94350.0,797.0,590.5,2,47175.0,0.4412768521618867,0,0,2,2,3.162627551020408,1568,429,2,0,-133,34,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0
1,1,1,1,6631,2725.4149789452576,1.0,10290073.5,13721788.5,557.0,58.0,2,6860894.25,0.49,7,21,89,89,6.70873786407767,206,180,70,0,-133,95,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
1,1,0,0,6632,2725.4149789452576,1.0,10125180.0,20250108.0,166.5,26.5,2,10125054.0,0.36,28,28,18,18,5.683774834437086,1208,180,-80,224,-204,256,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
1,0,1,0,6633,2725.4149789452576,1.0,9320220.0,27692028.0,267.6666666666667,81.0,3,9230676.0,0.26,35,36,89,89,5.683774834437086,1208,180,-80,224,-428,551,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0
1,1,0,0,6634,3173.0,0.008990399999999999,4531.161599999999,4531.161599999999,421.0,333.0,1,4531.161599999999,0.44952,0,0,0,0,0.5095447870778267,681,36,33,1466,-133,8,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,6635,3179.0,0.061686507590753024,1110.3571366335545,34692.4918690395,290.0,290.0,6,2425.3340446422826,0.4578564202698112,0,0,0,0,0.7693538707741548,4999,150,0,892,-133,12,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,0,0,6636,3178.0,0.061686507590753024,1110.3571366335545,39238.787478478,298.3333333333333,298.3333333333333,6,2623.5919906268705,0.4578564202698112,0,0,0,0,0.7693538707741548,4999,150,0,892,-133,12,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,1,0,0,6637,3177.0,0.061686507590753024,1110.3571366335545,38256.429845095256,298.3333333333333,298.3333333333333,6,2599.7302156268706,0.4578564202698112,0,0,0,0,0.7693538707741548,4999,150,0,892,-133,12,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
1,0,1,0,6638,2725.4149789452576,1.0,137181.6,137181.6,763.0,579.0,1,137181.6,0.365,0,0,0,0,0.5095447870778267,681,36,183,1466,-365,519,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,6639,2725.4149789452576,1.0,145821.15,145821.15,478.0,212.0,1,145821.15,0.365,0,0,0,0,0.5095447870778267,681,36,183,1466,-365,519,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,6640,3176.0,0.061686507590753024,1110.3571366335545,21385.47845156226,411.0,391.4,5,2400.2703159601924,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,0,892,-133,22,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,6641,2725.4149789452576,1.0,501120.0,501120.0,763.0,100.0,1,501120.0,0.4,1,1,18,18,0.7693538707741548,4999,150,-80,414,-202,256,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0
1,0,1,0,6642,2725.4149789452576,0.008990444444444443,978735.7439999998,978735.7439999998,636.0,51.0,1,978735.7439999998,0.40457,2,2,148,148,0.7693538707741548,4999,150,-80,325,-133,126,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0
1,1,0,0,6643,3196.0,0.061686507590753024,1110.3571366335545,38384.42934834607,304.8,304.8,5,3106.5471663232042,0.45212896345901876,0,0,0,0,0.7693538707741548,4999,150,4,892,-133,8,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0
0,0,0,0,6644,2725.4149789452576,1.0,207931.5,207931.5,25.0,4.0,1,207931.5,0.41,1,1,76,76,2.4981458590852905,809,100,17,654,-201,199,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
1,1,1,1,6645,3221.0,1.0,80535.0,80535.0,278.0,178.0,1,80535.0,0.39,0,0,0,0,0.5095447870778267,681,36,33,1466,-133,133,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,6646,3776.0,1.0,777777.0,777777.0,95.0,5.0,1,777777.0,0.37,2,2,12,12,2.4981458590852905,809,100,110,399,-139,137,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1,1,1,1,6647,2725.4149789452576,1.0,572006.4,572006.4,238.0,24.0,1,572006.4,0.38,2,2,19,19,2.4981458590852905,809,100,124,399,-133,141,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
0,0,0,0,6648,2725.4149789452576,1.0,286591.5,286591.5,478.0,120.0,1,286591.5,0.39,1,1,30,30,2.4981458590852905,809,100,214,399,-162,215,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0
1,0,1,0,6649,2725.4149789452576,1.131081081081081,1676280.8249999997,1676280.8249999997,381.0,114.0,1,1676280.8249999997,0.4185,4,4,53,53,0.7368421052631579,285,98,29,496,-133,130,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0
1,1,1,1,6650,2725.4149789452576,1.0,12622.5,12622.5,217.0,158.0,1,12622.5,0.33,0,0,16,16,2.4981458590852905,809,100,33,528,-133,2,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0
0,0,0,0,6651,2725.4149789452576,1.1310999999999998,9229.775999999998,9229.775999999998,101.0,61.0,1,9229.775999999998,0.45243999999999995,0,0,10,10,2.716666666666667,60,33,9,1571,-86,7,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,6652,3877.0,0.7076074766355139,78174.70499999999,1250795.2799999998,278.0,178.0,16,78174.70499999999,0.3785699999999999,0,0,28,28,5.683774834437086,1208,180,-128,1153,-121,138,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1,1,1,1,6653,3878.0,0.7076074766355139,78174.70499999999,1250795.2799999998,278.0,178.0,16,78174.70499999999,0.3785699999999999,0,0,30,30,5.683774834437086,1208,180,-128,1153,-121,167,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1,1,1,1,6654,3876.0,0.7076074766355139,78174.70499999999,1250795.2799999998,278.0,178.0,16,78174.70499999999,0.3785699999999999,0,0,28,28,5.683774834437086,1208,180,-128,1153,-121,198,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1,1,1,1,6655,2725.4149789452576,1.0,760760.0,760760.0,95.0,5.0,1,760760.0,0.38,2,2,44,44,2.4981458590852905,809,100,15,515,-153,92,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0
1,1,1,1,6656,3455.0,1.0,4400.0,4400.0,499.0,340.0,1,4400.0,0.4,0,0,15,15,0.31065759637188206,441,17,15,496,-85,15,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0
0,0,0,0,6657,3462.0,1.1310843373493975,102094.49999999999,204188.99999999997,1249.0,836.0,2,102094.49999999999,0.4694,0,0,0,0,2.01307966706302,1682,81,7,1572,-85,21,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
0,0,0,0,6658,3517.0,1.131086419753086,99634.57499999997,602960.9624999998,763.5,507.0,6,100493.49374999997,0.45808999999999994,0,0,0,8,2.01307966706302,1682,81,28,1572,-85,78,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,0,0,0,6659,3854.0,1.131098591549296,1010375.0250000001,1010375.0250000001,499.0,33.0,1,1010375.0250000001,0.40154,3,3,53,53,2.01307966706302,1682,81,70,217,-107,82,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0
1,1,0,0,6660,3458.0,1.1310857142857145,80165.70000000001,80165.70000000001,619.0,383.0,1,80165.70000000001,0.39588,0,0,3,3,2.309576837416481,449,87,12,1573,-102,110,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0
1,1,1,1,6661,2725.4149789452576,1.0,3181590.0,3181590.0,478.0,75.0,1,3181590.0,0.53,6,6,30,30,3.162627551020408,1568,429,35,160,-131,166,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0
1,1,1,1,6662,2725.4149789452576,1.0,2180272.5,11719557.0,557.0,58.0,2,5859778.5,0.5375000000000001,4,18,67,67,1.795275590551181,254,40,34,0,-135,67,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
1,1,0,0,6664,2725.4149789452576,1.0,750.0,11880.0,490.5,340.5,2,5940.0,0.48127685216188676,0,0,0,0,0.7693538707741548,4999,150,-129,195,-84,11,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0
1,0,1,0,6665,2725.4149789452576,1.1310882352941174,1541404.6312499996,1541404.6312499996,499.0,33.0,1,1541404.6312499996,0.38456999999999997,4,4,16,16,2.716666666666667,60,33,-129,113,-84,132,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0
1,1,1,1,6666,2725.4149789452576,1.1310882352941174,1808440.4249999996,1808440.4249999996,499.0,33.0,1,1808440.4249999996,0.38456999999999997,5,5,16,16,2.716666666666667,60,33,-129,113,-84,132,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0
1,1,0,0,6667,3886.0,1.1310886075949367,97174.65,97174.65,1249.0,836.0,1,97174.65,0.44678,0,0,4,4,1.2350746268656716,268,60,91,1533,-84,81,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0
1,1,1,1,6668,2725.4149789452576,1.1310833333333334,83982.93750000001,83982.93750000001,499.0,340.0,1,83982.93750000001,0.40719,0,0,4,4,0.47703180212014135,283,60,127,310,-146,116,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0
0,0,0,0,6669,3454.0,1.1310999999999998,9229.775999999998,9229.775999999998,101.0,61.0,1,9229.775999999998,0.45243999999999995,0,0,10,10,2.01307966706302,1682,81,6,1573,-84,4,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0
1,1,1,1,6671,2725.4149789452576,1.0,1291059.0,0.0,478.0,75.0,1,1291059.0,0.495,3,3,4,4,4.557894736842106,760,128,44,211,-83,59,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
0,0,0,0,6673,3535.0,1.1311052631578946,90262.2,451310.99999999994,421.0,238.66666666666666,3,150437.0,0.42982000000000004,0,1,27,29,0.7368421052631579,285,98,7,546,-83,104,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0
1,1,0,0,6674,2725.4149789452576,1.1311052631578946,93485.84999999999,93485.84999999999,1249.0,836.0,1,93485.84999999999,0.42982,0,0,4,4,1.2350746268656716,268,60,125,1255,-116,128,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1,1,1,1,6675,2725.4149789452576,1.0,103880.0,103880.0,246.0,219.0,1,103880.0,0.53,0,0,0,0,3.162627551020408,1568,429,4,177,-82,109,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0
1,0,1,0,6676,2725.4149789452576,1.0,2910600.0,2910600.0,636.0,81.0,1,2910600.0,0.36,8,8,7,7,4.424242424242424,33,20,-132,180,-325,393,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
1,1,1,1,6677,3468.0,1.0,69562.5,69562.5,13.0,10.0,1,69562.5,0.35,0,0,31,31,0.31065759637188206,441,17,25,446,-290,10,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0
0,0,0,0,6678,2725.4149789452576,1.0,16800.0,16800.0,636.0,336.0,1,16800.0,0.4,0,0,15,15,0.31065759637188206,441,17,25,242,-128,10,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0
0,0,0,0,6679,2725.4149789452576,1.0,3422.0,3422.0,278.0,178.0,1,3422.0,0.4,0,0,16,16,0.31065759637188206,441,17,25,530,-297,25,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0
