"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Opportunity_ID,USD_factor,Total_Taxable_Amount_USD,Family_group_mean,Product_group_mean,Items,Total_Amount_mean,ASP_(converted)_mean,TRF_min,TRF_max,Planned_min_range,Planned_max_range,Territory_TRF_mean,Territory_TRF_count,Territory_TRF_max,target,Account_Name_0,Account_Name_1,Account_Name_2,Account_Name_3,Account_Name_4,Account_Name_5,Account_Name_6,Account_Name_7,Account_Name_8,Account_Name_9,Account_Name_10,Account_Type_0,Account_Type_1,Account_Type_2,Source _0,Source _1,Source _2,Source _3,Last_Modified_By_0,Last_Modified_By_1,Last_Modified_By_2,Last_Modified_By_3,Last_Modified_By_4,Last_Modified_By_5,Billing_Country_0,Billing_Country_1,Billing_Country_2,Billing_Country_3,Billing_Country_4,Billing_Country_5,Billing_Country_6,Region_0,Region_1,Region_2,Delivery_Terms_0,Delivery_Terms_1,Delivery_Terms_2,Delivery_Terms_3,Opportunity_Type_0,Opportunity_Type_1,Opportunity_Type_2,Opportunity_Type_3,Opportunity_Type_4,ASP_Currency_0,ASP_Currency_1,ASP_Currency_2,Bureaucratic_Code_0,Bureaucratic_Code_1,Bureaucratic_Code_2,Account_Owner_0,Account_Owner_1,Account_Owner_2,Account_Owner_3,Account_Owner_4,Account_Owner_5,Total_Amount_Currency_0,Total_Amount_Currency_1,Total_Amount_Currency_2,Quote_Type_0,Quote_Type_1,Opportunity_Owner_0,Opportunity_Owner_1,Opportunity_Owner_2,Opportunity_Owner_3,Opportunity_Owner_4,Opportunity_Owner_5
1,1,0,0,4796,0.061686507590753024,37135.27756963332,555.0,481.2,5,3070.139466323204,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,0,0,4797,0.061686507590753024,22300.906224209033,411.0,391.4,5,2426.953755960192,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,1,1,4798,0.008990444444444443,15406.025599999997,540.0,442.0,1,15406.025599999997,0.40457,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0
1,1,0,0,4799,0.008990392156862745,22595.3728,540.0,442.0,1,22595.3728,0.45851000000000003,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1,1,0,0,4800,0.061686507590753024,101405.21609828708,374.0,354.4,5,9020.090973543858,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,0,0,4801,0.061686507590753024,52213.92748511699,347.0,327.4,5,4812.309373966619,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,1,1,4802,1.0,646054.4,238.0,24.0,1,646054.4,0.34,2,2,31,31,3.392156862745098,102,248,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0
1,1,0,0,4803,1.1310833333333334,1219330.455,596.0,94.0,1,1219330.455,0.40719,3,3,39,39,2.01307966706302,1682,81,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0
1,1,0,0,4804,1.1310857142857145,531822.3642857143,435.3333333333333,76.0,3,177274.09,0.40341999999999995,0,1,0,11,2.01307966706302,1682,81,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1
0,0,0,0,4805,1.131081081081081,214953.47635135133,458.0,281.0,2,107476.95,0.44394999999999996,0,0,0,0,1.572232645403377,533,50,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,4806,1.131095890410959,328215.75,596.0,388.0,3,109405.25,0.41285,0,0,4,11,0.1793103448275862,145,7,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,0,4809,0.061686507590753024,24131.761769502584,411.0,391.4,5,2480.3206359601922,0.4413409634590188,0,0,0,0,0.7693538707741548,4999,150,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1
1,1,0,0,4810,0.008990392156862745,2310.8903999999998,540.0,442.0,1,2310.8903999999998,0.45851000000000003,0,0,0,0,0.5095447870778267,681,36,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0
1,0,0,0,4811,1.1310888652759914,311262.75000000006,619.0,122.0,1,311262.75000000006,0.4045,1,1,4,4,2.01307966706302,1682,81,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
0,0,0,0,4812,1.1310833333333334,490969.3425,596.0,82.0,1,490969.3425,0.40719,1,1,2,2,2.01307966706302,1682,81,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0
1,1,1,1,4814,1.0,199527.3,180.0,22.0,1,199527.3,0.345,1,1,14,14,2.4981458590852905,809,100,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1,1,1,0,4815,1.1310893854748605,568369.8712500001,297.0,67.0,1,568369.8712500001,0.40493,1,1,11,11,1.572232645403377,533,50,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1,0,1,0,4816,1.1310893854748605,721281.5625000001,297.0,17.0,1,721281.5625000001,0.40493,2,2,11,11,1.572232645403377,533,50,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1,1,1,1,4817,1.1310893854748605,31179.610000000004,540.0,442.0,1,31179.610000000004,0.40493,0,0,4,4,1.572232645403377,533,50,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1,1,0,0,4818,1.131081081081081,63534.068513513506,446.6666666666667,291.3333333333333,3,21178.10625,0.42604333333333333,0,0,3,3,0.18181818181818182,44,4,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,4819,1.131095890410959,264740.0625,297.0,67.0,1,264740.0625,0.41285,1,1,4,4,2.01307966706302,1682,81,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1,1,1,1,4820,1.1310933333333335,510741.6656554667,297.0,67.0,1,510741.6656554667,0.42416000000000004,1,1,10,10,6.142857142857143,21,60,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,4821,1.0,0.0,381.0,109.0,1,5777887.5,0.385,15,15,25,25,4.557894736842106,760,128,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,1,4822,1.131102564102564,1650267.3299999998,1249.0,40.0,1,1650267.3299999998,0.44113,4,4,39,39,2.309576837416481,449,87,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,0,1,0,4823,1.1310975609756098,11596184.6875,763.0,18.0,1,11596184.6875,0.46375,25,25,59,59,2.309576837416481,449,87,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
1,1,1,1,4824,1.0,102761.35,12.11111111111111,12.0,9,11417.927777777779,0.17444444444444443,0,0,18,18,0.1834862385321101,218,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4825,1.0,70110.0,113.0,64.0,1,70110.0,0.41,0,0,5,5,0.7693538707741548,4999,150,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1
1,1,1,1,4826,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,7,7,5.683774834437086,1208,180,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,4827,1.0,3696462.0,259.0,69.0,1,3696462.0,0.381,10,10,21,21,4.424242424242424,33,20,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0
1,1,1,1,4828,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,7,7,5.683774834437086,1208,180,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4829,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,5,5,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4830,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,5,5,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,4831,0.7076041666666667,68948.95,763.0,579.0,1,68948.95,0.33965,0,0,7,7,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,4832,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,7,7,5.683774834437086,1208,180,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4833,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4834,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,5,5,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4835,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,5,5,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4836,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,4837,1.0,3867150.0,763.0,46.0,1,3867150.0,0.381,10,10,15,15,4.424242424242424,33,20,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0
1,1,1,1,4838,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4839,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4840,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4841,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4842,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,4843,1.0,1900095.0,278.0,22.0,1,1900095.0,0.38,5,5,42,42,4.424242424242424,33,20,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0
1,1,1,1,4844,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4845,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4846,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4847,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4848,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4849,0.7076111111111111,77568.33,763.0,579.0,1,77568.33,0.38211,0,0,4,4,5.683774834437086,1208,180,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,1,1,4850,1.1310930232558138,66997.4675,1249.0,836.0,1,66997.4675,0.48636999999999997,0,0,0,0,1.572232645403377,533,50,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
1,1,1,1,4851,1.1310882352941174,615311.9999999999,238.0,24.0,1,615311.9999999999,0.38456999999999997,2,2,11,11,1.572232645403377,533,50,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1
1,1,0,0,4852,1.1310999999999998,88678.23999999998,54.0,40.0,1,88678.23999999998,0.45243999999999995,0,0,3,3,0.18181818181818182,44,4,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1,1,0,0,4853,1.131102564102564,159363.86801282052,660.5,504.5,4,39840.73,0.418505,0,0,4,4,0.18181818181818182,44,4,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1,0,1,0,4854,1.1311052631578946,80062.45828947368,325.0,214.0,2,40031.135,0.41568,0,0,3,3,0.18181818181818182,44,4,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0
1,1,1,1,4855,1.1310999999999998,98745.02999999998,341.0,253.0,2,49372.375,0.46375,0,0,0,0,1.572232645403377,533,50,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
0,0,0,0,4856,1.131095890410959,189498.15,619.0,383.0,1,189498.15,0.41285,0,0,0,0,0.7777777777777778,9,4,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
0,0,0,0,4857,1.0,0.0,238.0,101.0,1,32323.2,0.37,0,0,0,0,8.807302231237323,493,500,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1,1,1,1,4858,1.0,272832.0,238.0,47.0,1,272832.0,0.35,1,1,2,2,0.7693538707741548,4999,150,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0
1,0,1,0,4859,1.0,57330.0,276.0,226.5,2,28665.0,0.195,0,0,0,0,0.7693538707741548,4999,150,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
1,0,1,0,4860,1.0,1015684.5,113.5,33.5,2,507842.25,0.3,1,2,4,4,2.4981458590852905,809,100,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1
0,0,0,0,4861,1.0,403200.0,636.0,131.0,1,403200.0,0.4,1,1,19,19,2.4981458590852905,809,100,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1
0,0,0,0,4862,1.0,8286.75,763.0,579.0,1,8286.75,0.381,0,0,7,7,0.31065759637188206,441,17,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1,1,0,0,4863,1.1311052631578946,91874.025,113.0,64.0,1,91874.025,0.42982,0,0,0,0,0.7368421052631579,285,98,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1
